muestras,anio,fecha,hora_inicio,hora_fin,dema_int,dem_inst,aniomovil
7805,2019,23-jul,4,5,7239.071914,7222.177734,2
7806,2019,23-jul,5,6,7273.279421,7197.876953,2
7807,2019,23-jul,6,7,7535.9354,7275.110352,2
7808,2019,23-jul,7,8,7857.564789,7714.112305,2
7809,2019,23-jul,8,9,8205.293154,8008.836426,2
7810,2019,23-jul,9,10,8502.703965,8265.832031,2
7811,2019,23-jul,10,11,8651.786133,8549.220703,2
7812,2019,23-jul,11,12,8778.848075,8671.292969,2
7813,2019,23-jul,12,13,8892.628467,8886.62207,2
7814,2019,23-jul,13,14,8971.428256,8999.025391,2
7815,2019,23-jul,14,15,8927.724126,8988,2
7816,2019,23-jul,15,16,8940.225074,8938.800781,2
7817,2019,23-jul,16,17,8915.570484,9029.292969,2
7818,2019,23-jul,17,18,8677.767004,8844.601563,2
7819,2019,23-jul,18,19,8385.181957,8489.751953,2
7820,2019,23-jul,19,20,8161.505376,8186.392578,2
7821,2019,23-jul,20,21,8255.506452,8077.423828,2
7822,2019,23-jul,21,22,8520.719242,8514.375977,2
7823,2019,23-jul,22,23,8387.433917,8447.140625,2
7824,2019,23-jul,23,24,8031.852012,8257.243164,2
7825,2019,24-jul,0,1,7685.65115,7775.78418,2
7826,2019,24-jul,1,2,7474.950354,7541.599609,2
7827,2019,24-jul,2,3,7282.782147,7370.414063,2
7828,2019,24-jul,3,4,7168.99909,7165.265625,2
7829,2019,24-jul,4,5,7171.172269,7104.016602,2
7830,2019,24-jul,5,6,7228.107457,7122.003906,2
7831,2019,24-jul,6,7,7503.943769,7362.865234,2
7832,2019,24-jul,7,8,7897.332656,7687.433594,2
7833,2019,24-jul,8,9,8307.681987,8139.883789,2
7834,2019,24-jul,9,10,8637.740248,8405.557617,2
7835,2019,24-jul,10,11,8820.911795,8742.033203,2
7836,2019,24-jul,11,12,8932.1962,8925.301758,2
7837,2019,24-jul,12,13,9080.454623,8864.318359,2
7838,2019,24-jul,13,14,9095.206928,9043.779297,2
7839,2019,24-jul,14,15,9023.593514,9075.222656,2
7840,2019,24-jul,15,16,9011.821537,9029.332031,2
7841,2019,24-jul,16,17,8888.30728,9000.643555,2
7842,2019,24-jul,17,18,8672.419633,8733.897461,2
7843,2019,24-jul,18,19,8362.976754,8547.029297,2
7844,2019,24-jul,19,20,8150.170899,8213.748047,2
7845,2019,24-jul,20,21,8269.249047,8038.53125,2
7846,2019,24-jul,21,22,8520.440647,8572.607422,2
7847,2019,24-jul,22,23,8330.67585,8406.963867,2
7848,2019,24-jul,23,24,7991.226371,8263.96582,2
7849,2019,25-jul,0,1,7585.456056,7753.512695,2
7850,2019,25-jul,1,2,7336.770966,7349.614258,2
7851,2019,25-jul,2,3,7194.206788,7228.70459,2
7852,2019,25-jul,3,4,7121.644757,7144.513672,2
7853,2019,25-jul,4,5,7137.556095,7019.077148,2
7854,2019,25-jul,5,6,7193.233443,7148.165039,2
7855,2019,25-jul,6,7,7435.978463,7263.483887,2
7856,2019,25-jul,7,8,7783.326699,7555.134766,2
7857,2019,25-jul,8,9,8213.039161,7929.663086,2
7858,2019,25-jul,9,10,8540.556784,8377.841797,2
7859,2019,25-jul,10,11,8680.805056,8618.045898,2
7860,2019,25-jul,11,12,8759.844559,8739.375977,2
7861,2019,25-jul,12,13,8868.029984,8824.996094,2
7862,2019,25-jul,13,14,8883.814799,8830.814453,2
7863,2019,25-jul,14,15,8819.536955,8652.191406,2
7864,2019,25-jul,15,16,8811.013073,8870.772461,2
7865,2019,25-jul,16,17,8843.223673,8872.527344,2
7866,2019,25-jul,17,18,8699.75557,8853.078125,2
7867,2019,25-jul,18,19,8416.968865,8495.199219,2
7868,2019,25-jul,19,20,8142.190418,8340.299805,2
7869,2019,25-jul,20,21,8196.78297,8011.78125,2
7870,2019,25-jul,21,22,8484.225402,8505.402344,2
7871,2019,25-jul,22,23,8381.735784,8449.710938,2
7872,2019,25-jul,23,24,8119.066193,8447.198242,2
7873,2019,26-jul,0,1,7664.266984,7878.759277,2
7874,2019,26-jul,1,2,7417.953054,7503.487305,2
7875,2019,26-jul,2,3,7297.025624,7402.927246,2
7876,2019,26-jul,3,4,7188.347593,7315.980469,2
7877,2019,26-jul,4,5,7185.305626,7147.862305,2
7878,2019,26-jul,5,6,7236.359439,7150.363281,2
7879,2019,26-jul,6,7,7450.384061,7302.812012,2
7880,2019,26-jul,7,8,7765.205725,7679.937988,2
7881,2019,26-jul,8,9,8203.296808,7970.834961,2
7882,2019,26-jul,9,10,8553.678919,8325.537109,2
7883,2019,26-jul,10,11,8688.347249,8756.988281,2
7884,2019,26-jul,11,12,8766.325703,8671.123047,2
7885,2019,26-jul,12,13,8879.864946,8781.836914,2
7886,2019,26-jul,13,14,8911.116437,8821.207031,2
7887,2019,26-jul,14,15,8858.233591,8840.431641,2
7888,2019,26-jul,15,16,8819.245496,8682.770508,2
7889,2019,26-jul,16,17,8780.095207,8865.288086,2
7890,2019,26-jul,17,18,8626.465565,8734.442383,2
7891,2019,26-jul,18,19,8318.227012,8444.408203,2
7892,2019,26-jul,19,20,8098.111992,8151.87207,2
7893,2019,26-jul,20,21,8073.185901,7931.067871,2
7894,2019,26-jul,21,22,8357.961396,8370.999023,2
7895,2019,26-jul,22,23,8238.419993,8383.535156,2
7896,2019,26-jul,23,24,8005.420068,8194.819336,2
7897,2019,27-jul,0,1,7666.22283,7872.424316,2
7898,2019,27-jul,1,2,7402.502519,7559.407227,2
7899,2019,27-jul,2,3,7258.146264,7320.920898,2
7900,2019,27-jul,3,4,7130.155573,7202.025391,2
7901,2019,27-jul,4,5,7075.719355,7004.05127,2
7902,2019,27-jul,5,6,7101.613677,7156.73291,2
7903,2019,27-jul,6,7,7213.970051,7064.453613,2
7904,2019,27-jul,7,8,7420.660623,7347.421875,2
7905,2019,27-jul,8,9,7708.496161,7393.421387,2
7906,2019,27-jul,9,10,8033.37609,7873.959961,2
7907,2019,27-jul,10,11,8195.997703,8091.645508,2
7908,2019,27-jul,11,12,8291.624605,8150.15332,2
7909,2019,27-jul,12,13,8309.064517,8202.095703,2
7910,2019,27-jul,13,14,8238.723634,8391.828125,2
7911,2019,27-jul,14,15,8036.605129,8210.980469,2
7912,2019,27-jul,15,16,7913.21388,7953.145508,2
7913,2019,27-jul,16,17,7918.965061,7977.71875,2
7914,2019,27-jul,17,18,7816.241417,7988.116699,2
7915,2019,27-jul,18,19,7714.210619,7668.51416,2
7916,2019,27-jul,19,20,7670.276118,7588.202637,2
7917,2019,27-jul,20,21,7956.121836,7796.037109,2
7918,2019,27-jul,21,22,8230.261522,8267.209961,2
7919,2019,27-jul,22,23,7937.701205,8234.419922,2
7920,2019,27-jul,23,24,7511.44164,7617.038574,2
7921,2019,28-jul,0,1,7131.996201,7350.961914,2
7922,2019,28-jul,1,2,6793.622978,6965.097656,2
7923,2019,28-jul,2,3,6644.39882,6784.842773,2
7924,2019,28-jul,3,4,6499.996777,6565.179199,2
7925,2019,28-jul,4,5,6437.549631,6452.149902,2
7926,2019,28-jul,5,6,6409.551061,6474.618164,2
7927,2019,28-jul,6,7,6401.794175,6237.155273,2
7928,2019,28-jul,7,8,6346.841491,6457.731445,2
7929,2019,28-jul,8,9,6461.021265,6305.750977,2
7930,2019,28-jul,9,10,6640.44944,6557.786133,2
7931,2019,28-jul,10,11,6777.743273,6731.321289,2
7932,2019,28-jul,11,12,6812.095428,6715.317383,2
7933,2019,28-jul,12,13,6877.519373,6784.210938,2
7934,2019,28-jul,13,14,6843.878234,6879.81543,2
7935,2019,28-jul,14,15,6771.396765,6776.80127,2
7936,2019,28-jul,15,16,6786.415804,6722.253906,2
7937,2019,28-jul,16,17,6836.767432,6925.049805,2
7938,2019,28-jul,17,18,6822.4197,6716.023438,2
7939,2019,28-jul,18,19,6890.192412,6734.869141,2
7940,2019,28-jul,19,20,6967.377242,6867.432129,2
7941,2019,28-jul,20,21,7323.788802,6976.754883,2
7942,2019,28-jul,21,22,7736.375772,7762.46875,2
7943,2019,28-jul,22,23,7630.78986,7763.122559,2
7944,2019,28-jul,23,24,7264.144508,7506.723145,2
7945,2019,29-jul,0,1,6809.24844,7020.240234,2
7946,2019,29-jul,1,2,6600.654359,6723.518066,2
7947,2019,29-jul,2,3,6453.523358,6473.353516,2
7948,2019,29-jul,3,4,6390.220929,6521.652344,2
7949,2019,29-jul,4,5,6405.893904,6514.981445,2
7950,2019,29-jul,5,6,6549.954467,6367.213867,2
7951,2019,29-jul,6,7,6975.645792,6822.687988,2
7952,2019,29-jul,7,8,7471.716213,7345.344727,2
7953,2019,29-jul,8,9,7998.4047,7805.120117,2
7954,2019,29-jul,9,10,8442.56345,8233.149414,2
7955,2019,29-jul,10,11,8713.783811,8669.476563,2
7956,2019,29-jul,11,12,8847.61678,8860.503906,2
7957,2019,29-jul,12,13,9022.681497,8953.126953,2
7958,2019,29-jul,13,14,9062.991407,9051.236328,2
7959,2019,29-jul,14,15,8997.565505,8897.915039,2
7960,2019,29-jul,15,16,9038.393452,9034.113281,2
7961,2019,29-jul,16,17,9066.437379,9150.837891,2
7962,2019,29-jul,17,18,8870.465694,9020.898438,2
7963,2019,29-jul,18,19,8586.587304,8795.475586,2
7964,2019,29-jul,19,20,8305.317947,8422.942383,2
7965,2019,29-jul,20,21,8311.904052,8151.245117,2
7966,2019,29-jul,21,22,8517.97214,8570.232422,2
7967,2019,29-jul,22,23,8372.324317,8364.84082,2
7968,2019,29-jul,23,24,8048.284385,8321.425781,2
7969,2019,30-jul,0,1,7708.171088,7769.104492,2
7970,2019,30-jul,1,2,7463.765959,7568.407227,2
7971,2019,30-jul,2,3,7318.11568,7190.625,2
7972,2019,30-jul,3,4,7246.903411,7368.54248,2
7973,2019,30-jul,4,5,7221.272289,7236.691406,2
7974,2019,30-jul,5,6,7299.607496,7314.625,2
7975,2019,30-jul,6,7,7555.132369,7330.335938,2
7976,2019,30-jul,7,8,7920.517872,7612.817383,2
7977,2019,30-jul,8,9,8392.428965,8082.869141,2
7978,2019,30-jul,9,10,8749.670195,8566.455078,2
7979,2019,30-jul,10,11,9010.771457,8855.386719,2
7980,2019,30-jul,11,12,9120.949409,9143.363281,2
7981,2019,30-jul,12,13,9123.543681,9227.626953,2
7982,2019,30-jul,13,14,9141.866936,9203.095703,2
7983,2019,30-jul,14,15,9097.445914,9135.904297,2
7984,2019,30-jul,15,16,9195.020293,9159.963867,2
7985,2019,30-jul,16,17,9140.962809,9171.254883,2
7986,2019,30-jul,17,18,8996.537951,9167.255859,2
7987,2019,30-jul,18,19,8707.341208,8919.407227,2
7988,2019,30-jul,19,20,8433.211596,8569.175781,2
7989,2019,30-jul,20,21,8354.328358,8150.999023,2
7990,2019,30-jul,21,22,8730.324376,8716.633789,2
7991,2019,30-jul,22,23,8651.295427,8728.871094,2
7992,2019,30-jul,23,24,8406.848761,8628.773438,2
7993,2019,31-jul,0,1,7948.952709,8228.467773,2
7994,2019,31-jul,1,2,7646.622724,7788.776855,2
7995,2019,31-jul,2,3,7536.153891,7547.012695,2
7996,2019,31-jul,3,4,7408.221178,7531.102539,2
7997,2019,31-jul,4,5,7364.903266,7476.141113,2
7998,2019,31-jul,5,6,7454.413231,7472.021484,2
7999,2019,31-jul,6,7,7704.872821,7539.785156,2
8000,2019,31-jul,7,8,8057.181919,7857.047852,2
8001,2019,31-jul,8,9,8531.781109,8161.734375,2
8002,2019,31-jul,9,10,8891.534469,8766.670898,2
8003,2019,31-jul,10,11,9022.792815,8971.269531,2
8004,2019,31-jul,11,12,9162.718632,8930.509766,2
8005,2019,31-jul,12,13,9268.005844,9258.429688,2
8006,2019,31-jul,13,14,9342.295939,9323.378906,2
8007,2019,31-jul,14,15,9255.06337,9349.670898,2
8008,2019,31-jul,15,16,9306.335589,9330.117188,2
8009,2019,31-jul,16,17,9374.451134,9408.363281,2
8010,2019,31-jul,17,18,9196.433879,9369.157227,2
8011,2019,31-jul,18,19,8797.144849,9021.797852,2
8012,2019,31-jul,19,20,8560.460326,8761.257813,2
8013,2019,31-jul,20,21,8471.140953,8285.688477,2
8014,2019,31-jul,21,22,8878.076899,8833.120117,2
8015,2019,31-jul,22,23,8799.66734,8919.988281,2
8016,2019,31-jul,23,24,8546.485597,8768.279297,2
8017,2019,01-ago,0,1,8075.375801,8332.380859,2
8018,2019,01-ago,1,2,7795.39022,7954.360352,2
8019,2019,01-ago,2,3,7638.128294,7663.666992,2
8020,2019,01-ago,3,4,7540.823282,7553.186523,2
8021,2019,01-ago,4,5,7524.075949,7451.248047,2
8022,2019,01-ago,5,6,7549.175367,7446.708008,2
8023,2019,01-ago,6,7,7780.428564,7616.376953,2
8024,2019,01-ago,7,8,8123.643487,8050.292969,2
8025,2019,01-ago,8,9,8532.90264,8322.235352,2
8026,2019,01-ago,9,10,8829.226465,8655.154297,2
8027,2019,01-ago,10,11,8994.613464,8910.722656,2
8028,2019,01-ago,11,12,9185.635079,9030.508789,2
8029,2019,01-ago,12,13,9271.463581,9217.876953,2
8030,2019,01-ago,13,14,9330.416282,9281.724609,2
8031,2019,01-ago,14,15,9231.001573,9351.376953,2
8032,2019,01-ago,15,16,9292.809888,9178.176758,2
8033,2019,01-ago,16,17,9261.528363,9324.170898,2
8034,2019,01-ago,17,18,9046.403651,9149.265625,2
8035,2019,01-ago,18,19,8643.005817,8892.652344,2
8036,2019,01-ago,19,20,8224.965248,8347.626953,2
8037,2019,01-ago,20,21,8449.279254,8171.680664,2
8038,2019,01-ago,21,22,8767.138266,8784.266602,2
8039,2019,01-ago,22,23,8675.849646,8771.837891,2
8040,2019,01-ago,23,24,8383.992721,8685.74707,2
8041,2019,02-ago,0,1,7907.857625,8129.957031,2
8042,2019,02-ago,1,2,7634.931908,7693.30957,2
8043,2019,02-ago,2,3,7475.421603,7565.868164,2
8044,2019,02-ago,3,4,7306.495621,7438.012695,2
8045,2019,02-ago,4,5,7306.090487,7327.082031,2
8046,2019,02-ago,5,6,7361.330412,7261.341309,2
8047,2019,02-ago,6,7,7583.493458,7461.691406,2
8048,2019,02-ago,7,8,7952.485043,7813.549316,2
8049,2019,02-ago,8,9,8432.985373,8167.076172,2
8050,2019,02-ago,9,10,8826.73796,8675.986328,2
8051,2019,02-ago,10,11,8989.43671,8850.543945,2
8052,2019,02-ago,11,12,9118.12308,9119.326172,2
8053,2019,02-ago,12,13,9265.481197,9200.584961,2
8054,2019,02-ago,13,14,9320.272712,9318.467773,2
8055,2019,02-ago,14,15,9247.809186,9178.537109,2
8056,2019,02-ago,15,16,9219.546805,9110.891602,2
8057,2019,02-ago,16,17,9279.801021,9359.208008,2
8058,2019,02-ago,17,18,9001.566401,9118.59668,2
8059,2019,02-ago,18,19,8589.613277,8837.294922,2
8060,2019,02-ago,19,20,8202.106967,8354.46875,2
8061,2019,02-ago,20,21,8443.738147,8074.495605,2
8062,2019,02-ago,21,22,8787.597941,8789.780273,2
8063,2019,02-ago,22,23,8754.416698,8836.314453,2
8064,2019,02-ago,23,24,8555.714115,8706.928711,2
8065,2019,03-ago,0,1,8189.581283,8411.316406,2
8066,2019,03-ago,1,2,7848.866317,7994.765137,2
8067,2019,03-ago,2,3,7605.466523,7681.139648,2
8068,2019,03-ago,3,4,7464.741102,7576.405762,2
8069,2019,03-ago,4,5,7482.133112,7480.222656,2
8070,2019,03-ago,5,6,7490.251003,7510.250488,2
8071,2019,03-ago,6,7,7614.64534,7425.23877,2
8072,2019,03-ago,7,8,7847.349449,7689.366699,2
8073,2019,03-ago,8,9,8114.562329,7901.186035,2
8074,2019,03-ago,9,10,8445.829453,8128.743164,2
8075,2019,03-ago,10,11,8646.546675,8600.402344,2
8076,2019,03-ago,11,12,8751.175941,8699.073242,2
8077,2019,03-ago,12,13,8867.823796,8829.033203,2
8078,2019,03-ago,13,14,8802.126153,8817.142578,2
8079,2019,03-ago,14,15,8605.142663,8752.974609,2
8080,2019,03-ago,15,16,8508.490983,8478.568359,2
8081,2019,03-ago,16,17,8441.012352,8386.384766,2
8082,2019,03-ago,17,18,8454.389536,8460.648438,2
8083,2019,03-ago,18,19,8379.628621,8403.400391,2
8084,2019,03-ago,19,20,8230.502428,8245.732422,2
8085,2019,03-ago,20,21,8502.785726,8191.59668,2
8086,2019,03-ago,21,22,8746.151319,8849.979492,2
8087,2019,03-ago,22,23,8489.223414,8752.085938,2
8088,2019,03-ago,23,24,8058.63487,8349.570313,2
8089,2019,04-ago,0,1,7641.756104,7757.083984,2
8090,2019,04-ago,1,2,7330.069439,7419.094727,2
8091,2019,04-ago,2,3,7054.048431,7207.262695,2
8092,2019,04-ago,3,4,6973.903857,6999.179688,2
8093,2019,04-ago,4,5,6914.189269,6943.538086,2
8094,2019,04-ago,5,6,6893.844533,6820.676758,2
8095,2019,04-ago,6,7,6873.125603,6944.948242,2
8096,2019,04-ago,7,8,6759.697245,6891.807129,2
8097,2019,04-ago,8,9,6855.976534,6731.148438,2
8098,2019,04-ago,9,10,7038.585032,7059.084961,2
8099,2019,04-ago,10,11,7192.539483,7208.506348,2
8100,2019,04-ago,11,12,7273.756213,7167.085938,2
8101,2019,04-ago,12,13,7283.748585,7340.016113,2
8102,2019,04-ago,13,14,7378.173488,7361.11084,2
8103,2019,04-ago,14,15,7374.235159,7486.605957,2
8104,2019,04-ago,15,16,7271.681802,7243.176758,2
8105,2019,04-ago,16,17,7269.967998,7162.17334,2
8106,2019,04-ago,17,18,7269.984725,7158.165039,2
8107,2019,04-ago,18,19,7207.770731,7236.635742,2
8108,2019,04-ago,19,20,7237.4804,7220.209961,2
8109,2019,04-ago,20,21,7674.694837,7412.398438,2
8110,2019,04-ago,21,22,7989.961032,7929.140625,2
8111,2019,04-ago,22,23,7874.400538,8005.175293,2
8112,2019,04-ago,23,24,7526.737706,7691.447754,2
8113,2019,05-ago,0,1,7178.384425,7373.615723,2
8114,2019,05-ago,1,2,6894.111353,7101.073242,2
8115,2019,05-ago,2,3,6763.285155,6872.704102,2
8116,2019,05-ago,3,4,6641.106452,6718.431641,2
8117,2019,05-ago,4,5,6724.749848,6657.332031,2
8118,2019,05-ago,5,6,6885.671899,6750.908203,2
8119,2019,05-ago,6,7,7337.609171,7035.922852,2
8120,2019,05-ago,7,8,7857.514089,7450.008789,2
8121,2019,05-ago,8,9,8426.926175,8148.998047,2
8122,2019,05-ago,9,10,8859.576929,8705.131836,2
8123,2019,05-ago,10,11,9151.72076,9029.200195,2
8124,2019,05-ago,11,12,9300.687485,9198.449219,2
8125,2019,05-ago,12,13,9426.82936,9327.515625,2
8126,2019,05-ago,13,14,9516.375194,9458.669922,2
8127,2019,05-ago,14,15,9474.331087,9492.87793,2
8128,2019,05-ago,15,16,9519.124136,9503.922852,2
8129,2019,05-ago,16,17,9487.137122,9494.342773,2
8130,2019,05-ago,17,18,9218.154343,9433.092773,2
8131,2019,05-ago,18,19,8801.57552,9032.537109,2
8132,2019,05-ago,19,20,8450.750727,8588.070313,2
8133,2019,05-ago,20,21,8743.645182,8416.324219,2
8134,2019,05-ago,21,22,9047.424423,9028.165039,2
8135,2019,05-ago,22,23,8944.153473,8978.328125,2
8136,2019,05-ago,23,24,8626.473599,8894.969727,2
8137,2019,06-ago,0,1,8202.98411,8396.386719,2
8138,2019,06-ago,1,2,7882.650845,7902.890625,2
8139,2019,06-ago,2,3,7705.883349,7785.339844,2
8140,2019,06-ago,3,4,7602.913729,7622.286133,2
8141,2019,06-ago,4,5,7653.077495,7575.45459,2
8142,2019,06-ago,5,6,7704.401472,7570.004395,2
8143,2019,06-ago,6,7,7937.508167,7672.733398,2
8144,2019,06-ago,7,8,8317.731689,8114.573242,2
8145,2019,06-ago,8,9,8795.174761,8572.40625,2
8146,2019,06-ago,9,10,9092.051787,9001.022461,2
8147,2019,06-ago,10,11,9165.867735,9092.94043,2
8148,2019,06-ago,11,12,9286.012514,9160.866211,2
8149,2019,06-ago,12,13,9388.861428,9302.80957,2
8150,2019,06-ago,13,14,9363.360294,9393.676758,2
8151,2019,06-ago,14,15,9364.784915,9403.146484,2
8152,2019,06-ago,15,16,9340.73789,9324.637695,2
8153,2019,06-ago,16,17,9228.629491,9068.949219,2
8154,2019,06-ago,17,18,9071.767324,9245.397461,2
8155,2019,06-ago,18,19,8674.051941,8796.791992,2
8156,2019,06-ago,19,20,8317.52395,8484.455078,2
8157,2019,06-ago,20,21,8597.442894,8292.314453,2
8158,2019,06-ago,21,22,8809.556984,8863.180664,2
8159,2019,06-ago,22,23,8666.108018,8748.091797,2
8160,2019,06-ago,23,24,8329.425367,8577.861328,2
8161,2019,07-ago,0,1,7990.570601,8108.479004,2
8162,2019,07-ago,1,2,7745.862932,7862.056152,2
8163,2019,07-ago,2,3,7593.463227,7630.289063,2
8164,2019,07-ago,3,4,7464.738906,7506.186035,2
8165,2019,07-ago,4,5,7468.618585,7470.05957,2
8166,2019,07-ago,5,6,7518.454831,7563.5,2
8167,2019,07-ago,6,7,7764.516961,7561.178711,2
8168,2019,07-ago,7,8,8150.639118,7932.385742,2
8169,2019,07-ago,8,9,8533.776641,8394.427734,2
8170,2019,07-ago,9,10,8855.665569,8759.626953,2
8171,2019,07-ago,10,11,8956.006203,8907.703125,2
8172,2019,07-ago,11,12,9066.442792,9004.425781,2
8173,2019,07-ago,12,13,9275.119859,9302.835938,2
8174,2019,07-ago,13,14,9306.592256,9234.485352,2
8175,2019,07-ago,14,15,9280.720036,9183.239258,2
8176,2019,07-ago,15,16,9231.540794,9179.541992,2
8177,2019,07-ago,16,17,9221.675621,9225.689453,2
8178,2019,07-ago,17,18,9010.021656,9086.501953,2
8179,2019,07-ago,18,19,8581.118873,8858.378906,2
8180,2019,07-ago,19,20,8188.198808,8328.477539,2
8181,2019,07-ago,20,21,8456.895774,8152.37793,2
8182,2019,07-ago,21,22,8624.573358,8697.663086,2
8183,2019,07-ago,22,23,8507.026589,8467.525391,2
8184,2019,07-ago,23,24,8288.969958,8541.9375,2
8185,2019,08-ago,0,1,7919.452696,8056.960449,2
8186,2019,08-ago,1,2,7610.366213,7807.503418,2
8187,2019,08-ago,2,3,7487.510899,7623.365723,2
8188,2019,08-ago,3,4,7393.718054,7478.78418,2
8189,2019,08-ago,4,5,7357.651611,7389.407227,2
8190,2019,08-ago,5,6,7456.839798,7359.064941,2
8191,2019,08-ago,6,7,7696.57512,7588.132813,2
8192,2019,08-ago,7,8,8113.264098,7751.20459,2
8193,2019,08-ago,8,9,8546.540677,8218.516602,2
8194,2019,08-ago,9,10,8898.98694,8730.716797,2
8195,2019,08-ago,10,11,9038.582838,8900.371094,2
8196,2019,08-ago,11,12,9147.32919,9047.09082,2
8197,2019,08-ago,12,13,9248.889478,9222.587891,2
8198,2019,08-ago,13,14,9280.761406,9273.40625,2
8199,2019,08-ago,14,15,9200.990572,9283.748047,2
8200,2019,08-ago,15,16,9176.675759,9061.71875,2
8201,2019,08-ago,16,17,9166.200856,9257.700195,2
8202,2019,08-ago,17,18,8887.558558,9127.779297,2
8203,2019,08-ago,18,19,8529.471395,8645.884766,2
8204,2019,08-ago,19,20,8136.353517,8273.697266,2
8205,2019,08-ago,20,21,8408.455608,8112.39209,2
8206,2019,08-ago,21,22,8577.732488,8672.255859,2
8207,2019,08-ago,22,23,8478.329952,8439.865234,2
8208,2019,08-ago,23,24,8295.581359,8516.723633,2
8209,2019,09-ago,0,1,7870.498755,8154.4375,2
8210,2019,09-ago,1,2,7613.176406,7661.42334,2
8211,2019,09-ago,2,3,7401.30605,7486.614258,2
8212,2019,09-ago,3,4,7291.515409,7405.623047,2
8213,2019,09-ago,4,5,7308.425723,7248.536133,2
8214,2019,09-ago,5,6,7425.264529,7354.274414,2
8215,2019,09-ago,6,7,7636.046449,7381.000488,2
8216,2019,09-ago,7,8,8006.779412,7853.104004,2
8217,2019,09-ago,8,9,8408.103454,8170.489746,2
8218,2019,09-ago,9,10,8739.725743,8591.591797,2
8219,2019,09-ago,10,11,8918.899922,8744.085938,2
8220,2019,09-ago,11,12,9058.677923,8933.714844,2
8221,2019,09-ago,12,13,9217.310612,9094.207031,2
8222,2019,09-ago,13,14,9222.233683,9291.286133,2
8223,2019,09-ago,14,15,9196.963627,9147.947266,2
8224,2019,09-ago,15,16,9207.425464,9205.365234,2
8225,2019,09-ago,16,17,9110.745223,9059.384766,2
8226,2019,09-ago,17,18,8873.177178,8986.62207,2
8227,2019,09-ago,18,19,8535.738412,8726.322266,2
8228,2019,09-ago,19,20,8115.820011,8307.683594,2
8229,2019,09-ago,20,21,8369.689837,8022.466797,2
8230,2019,09-ago,21,22,8633.849305,8669.050781,2
8231,2019,09-ago,22,23,8569.339459,8556.938477,2
8232,2019,09-ago,23,24,8293.10056,8388.283203,2
8233,2019,10-ago,0,1,7903.165303,8169.15332,2
8234,2019,10-ago,1,2,7642.035774,7723.957031,2
8235,2019,10-ago,2,3,7418.41125,7553.104492,2
8236,2019,10-ago,3,4,7285.92864,7347.199219,2
8237,2019,10-ago,4,5,7321.573605,7307.808594,2
8238,2019,10-ago,5,6,7337.094594,7300.8125,2
8239,2019,10-ago,6,7,7408.708939,7272.166016,2
8240,2019,10-ago,7,8,7640.595168,7572.34375,2
8241,2019,10-ago,8,9,7967.705637,7652.296387,2
8242,2019,10-ago,9,10,8275.865201,8207.500977,2
8243,2019,10-ago,10,11,8471.802778,8482.478516,2
