Hora,Demanda,,,03OCC   .CR-CARGA AREA           .AV
08-ene-19 02:05:22,6797.8232421875,,,
08-ene-19 02:05:24,6792.314453125,,,
08-ene-19 02:05:26,6793.060546875,,,
08-ene-19 02:05:28,6797.498046875,,,
08-ene-19 02:05:30,6795.09814453125,,,
08-ene-19 02:05:32,6796.0302734375,,,
08-ene-19 02:05:34,6802.62841796875,,,
08-ene-19 02:05:36,6793.84912109375,,,
08-ene-19 02:05:38,6789.4248046875,,,
08-ene-19 02:05:40,6793.9560546875,,,
08-ene-19 02:05:42,6793.3310546875,,,
08-ene-19 02:05:44,6793.49169921875,,,
08-ene-19 02:05:46,6794.779296875,,,
08-ene-19 02:05:48,6789.82275390625,,,
08-ene-19 02:05:50,6771.212890625,,,
08-ene-19 02:05:52,6762.33984375,,,
08-ene-19 02:05:54,6735.9306640625,,,
08-ene-19 02:05:56,6741.7705078125,,,
08-ene-19 02:05:58,6787.9423828125,,,
08-ene-19 02:06:00,6790.0537109375,,,
08-ene-19 02:06:02,6785.25146484375,,,
08-ene-19 02:06:04,6803.72119140625,,,
08-ene-19 02:06:06,6807.4140625,,,
08-ene-19 02:06:08,6814.0966796875,,,
08-ene-19 02:06:10,6820.0546875,,,
08-ene-19 02:06:12,6823.02392578125,,,
08-ene-19 02:06:14,6821.2578125,,,
08-ene-19 02:06:16,6822.5263671875,,,
08-ene-19 02:06:18,6824.21240234375,,,
08-ene-19 02:06:20,6819.0625,,,
08-ene-19 02:06:22,6818.96484375,,,
08-ene-19 02:06:24,6810.62548828125,,,
08-ene-19 02:06:26,6815.4091796875,,,
08-ene-19 02:06:28,6818.5927734375,,,
08-ene-19 02:06:30,6813.697265625,,,
08-ene-19 02:06:32,6819.400390625,,,
08-ene-19 02:06:34,6815.955078125,,,
08-ene-19 02:06:36,6826.9794921875,,,
08-ene-19 02:06:38,6832.41796875,,,
08-ene-19 02:06:40,6823.34619140625,,,
08-ene-19 02:06:42,6822.380859375,,,
08-ene-19 02:06:44,6822.2978515625,,,
08-ene-19 02:06:46,6811.5849609375,,,
08-ene-19 02:06:48,6814.28662109375,,,
08-ene-19 02:06:50,6811.3896484375,,,
08-ene-19 02:06:52,6820.3515625,,,
08-ene-19 02:06:54,6825.763671875,,,
08-ene-19 02:06:56,6827.02099609375,,,
08-ene-19 02:06:58,6815.8212890625,,,
08-ene-19 02:07:00,6816.197265625,,,
08-ene-19 02:07:02,6820.71533203125,,,
08-ene-19 02:07:04,6823.2880859375,,,
08-ene-19 02:07:06,6821.7255859375,,,
08-ene-19 02:07:08,6817.15283203125,,,
08-ene-19 02:07:10,6820.00146484375,,,
08-ene-19 02:07:12,6818.6103515625,,,
08-ene-19 02:07:14,6819.14013671875,,,
08-ene-19 02:07:16,6815.36572265625,,,
08-ene-19 02:07:18,6816.5048828125,,,
08-ene-19 02:07:20,6815.45263671875,,,
08-ene-19 02:07:22,6821.1240234375,,,
08-ene-19 02:07:24,6836.3349609375,,,
08-ene-19 02:07:26,6833.75732421875,,,
08-ene-19 02:07:28,6830.544921875,,,
08-ene-19 02:07:30,6828.4775390625,,,
08-ene-19 02:07:32,6832.8583984375,,,
08-ene-19 02:07:34,6824.53759765625,,,
08-ene-19 02:07:36,6805.6279296875,,,
08-ene-19 02:07:38,6804.921875,,,
08-ene-19 02:07:40,6824.474609375,,,
08-ene-19 02:07:42,6828.82666015625,,,
08-ene-19 02:07:44,6830.978515625,,,
08-ene-19 02:07:46,6829.6953125,,,
08-ene-19 02:07:48,6843.396484375,,,
08-ene-19 02:07:50,6839.9921875,,,
08-ene-19 02:07:52,6834.7099609375,,,
08-ene-19 02:07:54,6841.150390625,,,
08-ene-19 02:07:56,6846.46728515625,,,
08-ene-19 02:07:58,6847.8037109375,,,
08-ene-19 02:08:00,6854.0166015625,,,
08-ene-19 02:08:02,6849.7490234375,,,
08-ene-19 02:08:04,6833.9951171875,,,
08-ene-19 02:08:06,6835.6474609375,,,
08-ene-19 02:08:08,6847.3828125,,,
08-ene-19 02:08:10,6838.76220703125,,,
08-ene-19 02:08:12,6838.76220703125,,,
08-ene-19 02:08:14,6832.697265625,,,
08-ene-19 02:08:16,6830.0830078125,,,
08-ene-19 02:08:18,6834.7978515625,,,
08-ene-19 02:08:20,6824.2587890625,,,
08-ene-19 02:08:22,6820.00048828125,,,
08-ene-19 02:08:24,6830.97265625,,,
08-ene-19 02:08:26,6828.64892578125,,,
08-ene-19 02:08:28,6829.98681640625,,,
08-ene-19 02:08:30,6830.33056640625,,,
08-ene-19 02:08:32,6827.541015625,,,
08-ene-19 02:08:34,6832.23046875,,,
08-ene-19 02:08:36,6826.19921875,,,
08-ene-19 02:08:38,6836.904296875,,,
08-ene-19 02:08:40,6855.57421875,,,
08-ene-19 02:08:42,6855.251953125,,,
08-ene-19 02:08:44,6847.7314453125,,,
08-ene-19 02:08:46,6846.294921875,,,
08-ene-19 02:08:48,6845.4248046875,,,
08-ene-19 02:08:50,6845.1572265625,,,
08-ene-19 02:08:52,6840.1181640625,,,
08-ene-19 02:08:54,6836.30078125,,,
08-ene-19 02:08:56,6842.10791015625,,,
08-ene-19 02:08:58,6846.3046875,,,
08-ene-19 02:09:00,6847.30908203125,,,
08-ene-19 02:09:02,6844.7861328125,,,
08-ene-19 02:09:04,6852.96484375,,,
08-ene-19 02:09:06,6852.2646484375,,,
08-ene-19 02:09:08,6850.646484375,,,
08-ene-19 02:09:10,6846.634765625,,,
08-ene-19 02:09:12,6839.818359375,,,
08-ene-19 02:09:14,6838.97802734375,,,
08-ene-19 02:09:16,6838.76953125,,,
08-ene-19 02:09:18,6843.09765625,,,
08-ene-19 02:09:20,6845.486328125,,,
08-ene-19 02:09:22,6838.458984375,,,
08-ene-19 02:09:24,6834.880859375,,,
08-ene-19 02:09:26,6831.62890625,,,
08-ene-19 02:09:28,6832.15185546875,,,
08-ene-19 02:09:30,6829.79638671875,,,
08-ene-19 02:09:32,6833.9482421875,,,
08-ene-19 02:09:34,6836.099609375,,,
08-ene-19 02:09:36,6826.87109375,,,
08-ene-19 02:09:38,6830.298828125,,,
08-ene-19 02:09:40,6827.3310546875,,,
08-ene-19 02:09:42,6824.03125,,,
08-ene-19 02:09:44,6825.0908203125,,,
08-ene-19 02:09:46,6828.404296875,,,
08-ene-19 02:09:48,6827.12646484375,,,
08-ene-19 02:09:50,6832.1806640625,,,
08-ene-19 02:09:52,6819.8564453125,,,
08-ene-19 02:09:54,6817.90087890625,,,
08-ene-19 02:09:56,6824.509765625,,,
08-ene-19 02:09:58,6827.375,,,
08-ene-19 02:10:00,6812.529296875,,,
08-ene-19 02:10:02,6826.359375,,,
08-ene-19 02:10:04,6820.138671875,,,
08-ene-19 02:10:06,6821.32763671875,,,
08-ene-19 02:10:08,6820.962890625,,,
08-ene-19 02:10:10,6829.578125,,,
08-ene-19 02:10:12,6825.47607421875,,,
08-ene-19 02:10:14,6831.79150390625,,,
08-ene-19 02:10:16,6828.3974609375,,,
08-ene-19 02:10:18,6827.3828125,,,
08-ene-19 02:10:20,6832.9541015625,,,
08-ene-19 02:10:22,6834.69921875,,,
08-ene-19 02:10:24,6833.029296875,,,
08-ene-19 02:10:26,6831.40869140625,,,
08-ene-19 02:10:28,6823.478515625,,,
08-ene-19 02:10:30,6819.005859375,,,
08-ene-19 02:10:32,6820.86767578125,,,
08-ene-19 02:10:34,6820.15771484375,,,
08-ene-19 02:10:36,6812.38671875,,,
08-ene-19 02:10:38,6804.921875,,,
08-ene-19 02:10:40,6800.80517578125,,,
08-ene-19 02:10:42,6803.82421875,,,
08-ene-19 02:10:44,6806.935546875,,,
08-ene-19 02:10:46,6809.8798828125,,,
08-ene-19 02:10:48,6803.3623046875,,,
08-ene-19 02:10:50,6802.9794921875,,,
08-ene-19 02:10:52,6802.6015625,,,
08-ene-19 02:10:54,6802.1875,,,
08-ene-19 02:10:56,6799.7041015625,,,
08-ene-19 02:10:58,6794.28759765625,,,
08-ene-19 02:11:00,6791.390625,,,
08-ene-19 02:11:02,6795.47265625,,,
08-ene-19 02:11:04,6805.7333984375,,,
08-ene-19 02:11:06,6788.45458984375,,,
08-ene-19 02:11:08,6790.1376953125,,,
08-ene-19 02:11:10,6790.8125,,,
08-ene-19 02:11:12,6782.390625,,,
08-ene-19 02:11:14,6787.0986328125,,,
08-ene-19 02:11:16,6791.095703125,,,
08-ene-19 02:11:18,6791.23681640625,,,
08-ene-19 02:11:20,6784.7783203125,,,
08-ene-19 02:11:22,6793.0400390625,,,
08-ene-19 02:11:24,6792.265625,,,
08-ene-19 02:11:26,6791.22265625,,,
08-ene-19 02:11:28,6784.1064453125,,,
08-ene-19 02:11:30,6784.1064453125,,,
08-ene-19 02:11:32,6778.7197265625,,,
08-ene-19 02:11:34,6781.2509765625,,,
08-ene-19 02:11:36,6780.10009765625,,,
08-ene-19 02:11:38,6788.34765625,,,
08-ene-19 02:11:40,6787.7509765625,,,
08-ene-19 02:11:42,6789.208984375,,,
08-ene-19 02:11:44,6796.865234375,,,
08-ene-19 02:11:46,6792.150390625,,,
08-ene-19 02:11:48,6797.189453125,,,
08-ene-19 02:11:50,6787.1328125,,,
08-ene-19 02:11:52,6794.22998046875,,,
08-ene-19 02:11:54,6786.701171875,,,
08-ene-19 02:11:56,6779.1025390625,,,
08-ene-19 02:11:58,6784.62109375,,,
08-ene-19 02:12:00,6790.2197265625,,,
08-ene-19 02:12:02,6790.0322265625,,,
08-ene-19 02:12:04,6782.70654296875,,,
08-ene-19 02:12:06,6786.986328125,,,
08-ene-19 02:12:08,6783.1806640625,,,
08-ene-19 02:12:10,6777.9072265625,,,
08-ene-19 02:12:12,6777.0068359375,,,
08-ene-19 02:12:14,6772.5615234375,,,
08-ene-19 02:12:16,6773.47607421875,,,
08-ene-19 02:12:18,6775.728515625,,,
08-ene-19 02:12:20,6772.98388671875,,,
08-ene-19 02:12:22,6771.861328125,,,
08-ene-19 02:12:24,6772.1552734375,,,
08-ene-19 02:12:26,6775.9462890625,,,
08-ene-19 02:12:28,6778.97998046875,,,
08-ene-19 02:12:30,6778.578125,,,
08-ene-19 02:12:32,6780.5888671875,,,
08-ene-19 02:12:34,6786.3369140625,,,
08-ene-19 02:12:36,6786.95654296875,,,
08-ene-19 02:12:38,6781.56494140625,,,
08-ene-19 02:12:40,6783.93408203125,,,
08-ene-19 02:12:42,6789.955078125,,,
08-ene-19 02:12:44,6787.7705078125,,,
08-ene-19 02:12:46,6790.28271484375,,,
08-ene-19 02:12:48,6778.9521484375,,,
08-ene-19 02:12:50,6779.578125,,,
08-ene-19 02:12:52,6783.31640625,,,
08-ene-19 02:12:54,6777.1455078125,,,
08-ene-19 02:12:56,6781.32421875,,,
08-ene-19 02:12:58,6779.8671875,,,
08-ene-19 02:13:00,6780.15576171875,,,
08-ene-19 02:13:02,6788.1904296875,,,
08-ene-19 02:13:04,6783.1435546875,,,
08-ene-19 02:13:06,6784.15625,,,
08-ene-19 02:13:08,6782.03076171875,,,
08-ene-19 02:13:10,6780.0556640625,,,
08-ene-19 02:13:12,6779.26025390625,,,
08-ene-19 02:13:14,6785.8623046875,,,
08-ene-19 02:13:16,6782.4404296875,,,
08-ene-19 02:13:18,6772.9677734375,,,
08-ene-19 02:13:20,6775.64892578125,,,
08-ene-19 02:13:22,6779.0576171875,,,
08-ene-19 02:13:24,6778.7041015625,,,
08-ene-19 02:13:26,6775.99609375,,,
08-ene-19 02:13:28,6781.65673828125,,,
08-ene-19 02:13:30,6778.6767578125,,,
08-ene-19 02:13:32,6797.337890625,,,
08-ene-19 02:13:34,6806.24169921875,,,
08-ene-19 02:13:36,6805.63134765625,,,
08-ene-19 02:13:38,6805.0732421875,,,
08-ene-19 02:13:40,6820.19189453125,,,
08-ene-19 02:13:42,6825.9580078125,,,
08-ene-19 02:13:44,6818.208984375,,,
08-ene-19 02:13:46,6813.828125,,,
08-ene-19 02:13:48,6813.6171875,,,
08-ene-19 02:13:50,6814.16943359375,,,
08-ene-19 02:13:52,6819.30859375,,,
08-ene-19 02:13:54,6819.607421875,,,
08-ene-19 02:13:56,6822.56982421875,,,
08-ene-19 02:13:58,6828.1767578125,,,
08-ene-19 02:14:00,6828.865234375,,,
08-ene-19 02:14:02,6823.666015625,,,
08-ene-19 02:14:04,6815.8857421875,,,
08-ene-19 02:14:06,6824.05322265625,,,
08-ene-19 02:14:08,6829.8994140625,,,
08-ene-19 02:14:10,6827.498046875,,,
08-ene-19 02:14:12,6827.947265625,,,
08-ene-19 02:14:14,6832.193359375,,,
08-ene-19 02:14:16,6832.666015625,,,
08-ene-19 02:14:18,6841.08349609375,,,
08-ene-19 02:14:20,6839.8828125,,,
08-ene-19 02:14:22,6843.263671875,,,
08-ene-19 02:14:24,6844.06640625,,,
08-ene-19 02:14:26,6839.7685546875,,,
08-ene-19 02:14:28,6847.02294921875,,,
08-ene-19 02:14:30,6839.26708984375,,,
08-ene-19 02:14:32,6837.49267578125,,,
08-ene-19 02:14:34,6842.216796875,,,
08-ene-19 02:14:36,6836.75146484375,,,
08-ene-19 02:14:38,6832.08984375,,,
08-ene-19 02:14:40,6835.7021484375,,,
08-ene-19 02:14:42,6835.3818359375,,,
08-ene-19 02:14:44,6840.037109375,,,
08-ene-19 02:14:46,6840.62646484375,,,
08-ene-19 02:14:48,6842.23828125,,,
08-ene-19 02:14:50,6852.9619140625,,,
08-ene-19 02:14:52,6835.6396484375,,,
08-ene-19 02:14:54,6819.60546875,,,
08-ene-19 02:14:56,6828.455078125,,,
08-ene-19 02:14:58,6828.7041015625,,,
08-ene-19 02:15:00,6850.6572265625,,,
08-ene-19 02:15:02,6841.8955078125,,,
08-ene-19 02:15:04,6836.5244140625,,,
08-ene-19 02:15:06,6823.94873046875,,,
08-ene-19 02:15:08,6817.396484375,,,
08-ene-19 02:15:10,6828.4755859375,,,
08-ene-19 02:15:12,6821.13427734375,,,
08-ene-19 02:15:14,6829.67578125,,,
08-ene-19 02:15:16,6838.6357421875,,,
08-ene-19 02:15:18,6830.49072265625,,,
08-ene-19 02:15:20,6837.2666015625,,,
08-ene-19 02:15:22,6848.6201171875,,,
08-ene-19 02:15:24,6840.59765625,,,
08-ene-19 02:15:26,6843.67822265625,,,
08-ene-19 02:15:28,6844.80908203125,,,
08-ene-19 02:15:30,6834.6904296875,,,
08-ene-19 02:15:32,6818.37109375,,,
08-ene-19 02:15:34,6835.103515625,,,
08-ene-19 02:15:36,6842.80078125,,,
08-ene-19 02:15:38,6830.5361328125,,,
08-ene-19 02:15:40,6834.0712890625,,,
08-ene-19 02:15:42,6841.5615234375,,,
08-ene-19 02:15:44,6842.9140625,,,
08-ene-19 02:15:46,6847.9384765625,,,
08-ene-19 02:15:48,6841.2509765625,,,
08-ene-19 02:15:50,6848.89501953125,,,
08-ene-19 02:15:52,6846.1064453125,,,
08-ene-19 02:15:54,6846.20263671875,,,
08-ene-19 02:15:56,6855.68359375,,,
08-ene-19 02:15:58,6858.14794921875,,,
08-ene-19 02:16:00,6884.21826171875,,,
08-ene-19 02:16:02,6885.7353515625,,,
08-ene-19 02:16:04,6884.826171875,,,
08-ene-19 02:16:06,6885.28759765625,,,
08-ene-19 02:16:08,6893.02392578125,,,
08-ene-19 02:16:10,6903.1181640625,,,
08-ene-19 02:16:12,6898.1669921875,,,
08-ene-19 02:16:14,6898.3701171875,,,
08-ene-19 02:16:16,6896.9814453125,,,
08-ene-19 02:16:18,6908.060546875,,,
08-ene-19 02:16:20,6913.939453125,,,
08-ene-19 02:16:22,6911.02978515625,,,
08-ene-19 02:16:24,6924.52197265625,,,
08-ene-19 02:16:26,6913.8974609375,,,
08-ene-19 02:16:28,6913.98046875,,,
08-ene-19 02:16:30,6915.0712890625,,,
08-ene-19 02:16:32,6901.28125,,,
08-ene-19 02:16:34,6903.49609375,,,
08-ene-19 02:16:36,6912.2314453125,,,
08-ene-19 02:16:38,6913.0458984375,,,
08-ene-19 02:16:40,6921.7685546875,,,
08-ene-19 02:16:42,6927.24072265625,,,
08-ene-19 02:16:44,6927.5908203125,,,
08-ene-19 02:16:46,6925.0419921875,,,
08-ene-19 02:16:48,6918.7880859375,,,
08-ene-19 02:16:50,6917.1142578125,,,
08-ene-19 02:16:52,6917.7353515625,,,
08-ene-19 02:16:54,6923.087890625,,,
08-ene-19 02:16:56,6926.638671875,,,
08-ene-19 02:16:58,6923.138671875,,,
08-ene-19 02:17:00,6923.673828125,,,
08-ene-19 02:17:02,6927.1611328125,,,
08-ene-19 02:17:04,6919.6982421875,,,
08-ene-19 02:17:06,6922.3935546875,,,
08-ene-19 02:17:08,6926.919921875,,,
08-ene-19 02:17:10,6922.98046875,,,
08-ene-19 02:17:12,6927.91845703125,,,
08-ene-19 02:17:14,6931.7451171875,,,
08-ene-19 02:17:16,6926.96923828125,,,
08-ene-19 02:17:18,6924.75634765625,,,
08-ene-19 02:17:20,6924.4384765625,,,
08-ene-19 02:17:22,6916.4345703125,,,
08-ene-19 02:17:24,6914.890625,,,
08-ene-19 02:17:26,6917.61083984375,,,
08-ene-19 02:17:28,6910.841796875,,,
08-ene-19 02:17:30,6909.8330078125,,,
08-ene-19 02:17:32,6882.00390625,,,
08-ene-19 02:17:34,6871.9169921875,,,
08-ene-19 02:17:36,6871.65966796875,,,
08-ene-19 02:17:38,6875.5498046875,,,
08-ene-19 02:17:40,6889.0166015625,,,
08-ene-19 02:17:42,6894.0751953125,,,
08-ene-19 02:17:44,6893.13671875,,,
08-ene-19 02:17:46,6887.79150390625,,,
08-ene-19 02:17:48,6883.6591796875,,,
08-ene-19 02:17:50,6887.1015625,,,
08-ene-19 02:17:52,6881.7724609375,,,
08-ene-19 02:17:54,6880.81591796875,,,
08-ene-19 02:17:56,6877.42236328125,,,
08-ene-19 02:17:58,6879.7607421875,,,
08-ene-19 02:18:00,6881.4599609375,,,
08-ene-19 02:18:02,6883.048828125,,,
08-ene-19 02:18:04,6879.1328125,,,
08-ene-19 02:18:06,6880.17919921875,,,
08-ene-19 02:18:08,6884.14013671875,,,
08-ene-19 02:18:10,6888.12890625,,,
08-ene-19 02:18:12,6888.94775390625,,,
08-ene-19 02:18:14,6899.1552734375,,,
08-ene-19 02:18:16,6896.46484375,,,
08-ene-19 02:18:18,6885.28662109375,,,
08-ene-19 02:18:20,6891.763671875,,,
08-ene-19 02:18:22,6887.07421875,,,
08-ene-19 02:18:24,6891.923828125,,,
08-ene-19 02:18:26,6892.67919921875,,,
08-ene-19 02:18:28,6885.7119140625,,,
08-ene-19 02:18:30,6877.1298828125,,,
08-ene-19 02:18:32,6881.275390625,,,
08-ene-19 02:18:34,6879.6552734375,,,
08-ene-19 02:18:36,6879.884765625,,,
08-ene-19 02:18:38,6874.24609375,,,
08-ene-19 02:18:40,6879.884765625,,,
08-ene-19 02:18:42,6881.4052734375,,,
08-ene-19 02:18:44,6889.3076171875,,,
08-ene-19 02:18:46,6888.2041015625,,,
08-ene-19 02:18:48,6879.2236328125,,,
08-ene-19 02:18:50,6877.4150390625,,,
08-ene-19 02:18:52,6877.830078125,,,
08-ene-19 02:18:54,6875.8359375,,,
08-ene-19 02:18:56,6876.9697265625,,,
08-ene-19 02:18:58,6874.068359375,,,
08-ene-19 02:19:00,6873.6201171875,,,
08-ene-19 02:19:02,6889.912109375,,,
08-ene-19 02:19:04,6895.376953125,,,
08-ene-19 02:19:06,6900.30078125,,,
08-ene-19 02:19:08,6907.4326171875,,,
08-ene-19 02:19:10,6905.341796875,,,
08-ene-19 02:19:12,6911.498046875,,,
08-ene-19 02:19:14,6907.744140625,,,
08-ene-19 02:19:16,6889.9580078125,,,
08-ene-19 02:19:18,6888.9150390625,,,
08-ene-19 02:19:20,6895.2265625,,,
08-ene-19 02:19:22,6899.65234375,,,
08-ene-19 02:19:24,6902.1796875,,,
08-ene-19 02:19:26,6887.888671875,,,
08-ene-19 02:19:28,6864.0068359375,,,
08-ene-19 02:19:30,6857.3525390625,,,
08-ene-19 02:19:32,6858.3076171875,,,
08-ene-19 02:19:34,6854.6162109375,,,
08-ene-19 02:19:36,6848.859375,,,
08-ene-19 02:19:38,6847.55859375,,,
08-ene-19 02:19:40,6849.26123046875,,,
08-ene-19 02:19:42,6853.041015625,,,
08-ene-19 02:19:44,6849.57763671875,,,
08-ene-19 02:19:46,6847.1962890625,,,
08-ene-19 02:19:48,6848.64697265625,,,
08-ene-19 02:19:50,6848.544921875,,,
08-ene-19 02:19:52,6852.00390625,,,
08-ene-19 02:19:54,6848.2470703125,,,
08-ene-19 02:19:56,6838.966796875,,,
08-ene-19 02:19:58,6839.65380859375,,,
08-ene-19 02:20:00,6854.9375,,,
08-ene-19 02:20:02,6857.9912109375,,,
08-ene-19 02:20:04,6849.95849609375,,,
08-ene-19 02:20:06,6844.49462890625,,,
08-ene-19 02:20:08,6848.533203125,,,
08-ene-19 02:20:10,6850.3740234375,,,
08-ene-19 02:20:12,6850.560546875,,,
08-ene-19 02:20:14,6861.0458984375,,,
08-ene-19 02:20:16,6860.5732421875,,,
08-ene-19 02:20:18,6862.2548828125,,,
08-ene-19 02:20:20,6860.93359375,,,
08-ene-19 02:20:22,6860.33203125,,,
08-ene-19 02:20:24,6861.8349609375,,,
08-ene-19 02:20:26,6863.7783203125,,,
08-ene-19 02:20:28,6860.3193359375,,,
08-ene-19 02:20:30,6859.9287109375,,,
08-ene-19 02:20:32,6856.5830078125,,,
08-ene-19 02:20:34,6855.2685546875,,,
08-ene-19 02:20:36,6855.7841796875,,,
08-ene-19 02:20:38,6847.91943359375,,,
08-ene-19 02:20:40,6846.103515625,,,
08-ene-19 02:20:42,6846.833984375,,,
08-ene-19 02:20:44,6850.17138671875,,,
08-ene-19 02:20:46,6849.41015625,,,
08-ene-19 02:20:48,6855.70703125,,,
08-ene-19 02:20:50,6851.69970703125,,,
08-ene-19 02:20:52,6856.2021484375,,,
08-ene-19 02:20:54,6858.21728515625,,,
08-ene-19 02:20:56,6858.962890625,,,
08-ene-19 02:20:58,6855.755859375,,,
08-ene-19 02:21:00,6854.9619140625,,,
08-ene-19 02:21:02,6854.388671875,,,
08-ene-19 02:21:04,6845.10595703125,,,
08-ene-19 02:21:06,6849.25390625,,,
08-ene-19 02:21:08,6850.4111328125,,,
08-ene-19 02:21:10,6846.697265625,,,
08-ene-19 02:21:12,6845.146484375,,,
08-ene-19 02:21:14,6836.90185546875,,,
08-ene-19 02:21:16,6847.3876953125,,,
08-ene-19 02:21:18,6847.484375,,,
08-ene-19 02:21:20,6843.7490234375,,,
08-ene-19 02:21:22,6843.7490234375,,,
08-ene-19 02:21:24,6845.224609375,,,
08-ene-19 02:21:26,6843.8837890625,,,
08-ene-19 02:21:28,6843.7607421875,,,
08-ene-19 02:21:30,6844.333984375,,,
08-ene-19 02:21:32,6838.2646484375,,,
08-ene-19 02:21:34,6824.3291015625,,,
08-ene-19 02:21:36,6830.224609375,,,
08-ene-19 02:21:38,6825.75,,,
08-ene-19 02:21:40,6831.1298828125,,,
08-ene-19 02:21:42,6826.69140625,,,
08-ene-19 02:21:44,6832.08154296875,,,
08-ene-19 02:21:46,6833.37939453125,,,
08-ene-19 02:21:48,6831.72021484375,,,
08-ene-19 02:21:50,6828.0869140625,,,
08-ene-19 02:21:52,6832.861328125,,,
08-ene-19 02:21:54,6824.0361328125,,,
08-ene-19 02:21:56,6821.32421875,,,
08-ene-19 02:21:58,6814.9921875,,,
08-ene-19 02:22:00,6815.6337890625,,,
08-ene-19 02:22:02,6801.23828125,,,
08-ene-19 02:22:04,6808.068359375,,,
08-ene-19 02:22:06,6818.1201171875,,,
08-ene-19 02:22:08,6806.1513671875,,,
08-ene-19 02:22:10,6799.982421875,,,
08-ene-19 02:22:12,6801.2060546875,,,
08-ene-19 02:22:14,6798.49072265625,,,
08-ene-19 02:22:16,6793.48779296875,,,
08-ene-19 02:22:18,6790.68359375,,,
08-ene-19 02:22:20,6784.3564453125,,,
08-ene-19 02:22:22,6790.357421875,,,
08-ene-19 02:22:24,6790.486328125,,,
08-ene-19 02:22:26,6788.57470703125,,,
08-ene-19 02:22:28,6791.55419921875,,,
08-ene-19 02:22:30,6793.37060546875,,,
08-ene-19 02:22:32,6802.556640625,,,
08-ene-19 02:22:34,6808.515625,,,
08-ene-19 02:22:36,6808.2490234375,,,
08-ene-19 02:22:38,6797.6923828125,,,
08-ene-19 02:22:40,6799.2412109375,,,
08-ene-19 02:22:42,6801.4013671875,,,
08-ene-19 02:22:44,6804.54296875,,,
08-ene-19 02:22:46,6815.275390625,,,
08-ene-19 02:22:48,6811.73388671875,,,
08-ene-19 02:22:50,6809.3876953125,,,
08-ene-19 02:22:52,6805.8779296875,,,
08-ene-19 02:22:54,6813.9306640625,,,
08-ene-19 02:22:56,6806.4375,,,
08-ene-19 02:22:58,6806.4375,,,
08-ene-19 02:23:00,6810.662109375,,,
08-ene-19 02:23:02,6807.5234375,,,
08-ene-19 02:23:04,6808.1962890625,,,
08-ene-19 02:23:06,6815.55078125,,,
08-ene-19 02:23:08,6815.6640625,,,
08-ene-19 02:23:10,6817.2822265625,,,
08-ene-19 02:23:12,6815.15625,,,
08-ene-19 02:23:14,6794.259765625,,,
08-ene-19 02:23:16,6809.05126953125,,,
08-ene-19 02:23:18,6819.166015625,,,
08-ene-19 02:23:20,6829.8671875,,,
08-ene-19 02:23:22,6839.482421875,,,
08-ene-19 02:23:24,6841.7333984375,,,
08-ene-19 02:23:26,6846.51025390625,,,
08-ene-19 02:23:28,6848.66796875,,,
08-ene-19 02:23:30,6850.05908203125,,,
08-ene-19 02:23:32,6838.56982421875,,,
08-ene-19 02:23:34,6839.8798828125,,,
08-ene-19 02:23:36,6840.4833984375,,,
08-ene-19 02:23:38,6841.11328125,,,
08-ene-19 02:23:40,6840.6240234375,,,
08-ene-19 02:23:42,6838.21484375,,,
08-ene-19 02:23:44,6839.2158203125,,,
08-ene-19 02:23:46,6836.73486328125,,,
08-ene-19 02:23:48,6835.0234375,,,
08-ene-19 02:23:50,6833.26513671875,,,
08-ene-19 02:23:52,6842.580078125,,,
08-ene-19 02:23:54,6838.263671875,,,
08-ene-19 02:23:56,6842.9033203125,,,
08-ene-19 02:23:58,6855.8251953125,,,
08-ene-19 02:24:00,6857.18798828125,,,
08-ene-19 02:24:02,6852.6376953125,,,
08-ene-19 02:24:04,6845.7021484375,,,
08-ene-19 02:24:06,6843.85546875,,,
08-ene-19 02:24:08,6838.3984375,,,
08-ene-19 02:24:10,6836.5751953125,,,
08-ene-19 02:24:12,6829.0302734375,,,
08-ene-19 02:24:14,6824.7734375,,,
08-ene-19 02:24:16,6835.033203125,,,
08-ene-19 02:24:18,6843.97021484375,,,
08-ene-19 02:24:20,6840.1826171875,,,
08-ene-19 02:24:22,6839.85693359375,,,
08-ene-19 02:24:24,6838.7607421875,,,
08-ene-19 02:24:26,6843.1640625,,,
08-ene-19 02:24:28,6847.841796875,,,
08-ene-19 02:24:30,6851.77392578125,,,
08-ene-19 02:24:32,6843.85498046875,,,
08-ene-19 02:24:34,6843.240234375,,,
08-ene-19 02:24:36,6843.94140625,,,
08-ene-19 02:24:38,6844.47265625,,,
08-ene-19 02:24:40,6845.0263671875,,,
08-ene-19 02:24:42,6850.2685546875,,,
08-ene-19 02:24:44,6853.998046875,,,
08-ene-19 02:24:46,6840.52587890625,,,
08-ene-19 02:24:48,6842.7265625,,,
08-ene-19 02:24:50,6846.03955078125,,,
08-ene-19 02:24:52,6833.45703125,,,
08-ene-19 02:24:54,6834.8232421875,,,
08-ene-19 02:24:56,6833.5048828125,,,
08-ene-19 02:24:58,6840.9404296875,,,
08-ene-19 02:25:00,6835.6748046875,,,
08-ene-19 02:25:02,6834.22412109375,,,
08-ene-19 02:25:04,6833.2724609375,,,
08-ene-19 02:25:06,6821.2236328125,,,
