seg,ver_comp,inv_comp
37388,9407.017578,5865.981934
37390,9397.588867,5869.636719
37392,9399.9375,5877.727539
37394,9403.394531,5885.921875
37396,9403.394531,5884.838867
37398,9408.308594,5887.611328
37400,9419.447266,5886.816895
37402,9419.447266,5889.683105
37404,9423.750977,5892.111328
37406,9423.750977,5879.607422
37408,9403.374023,5873.607422
37410,9406.825195,5873.442383
37412,9406.825195,5876.509766
37414,9400.296875,5877.12793
37416,9402.25293,5882.079102
37418,9410.489258,5889.218262
37420,9410.489258,5881.532715
37422,9409.643555,5892.3125
37424,9412.235352,5890.962402
37426,9410.227539,5877.615234
37428,9410.227539,5878.107422
37430,9405.742188,5878.333008
37432,9414.222656,5872.90918
37434,9414.222656,5873.859375
37436,9410.677734,5877.43457
37438,9399.921875,5880.646484
37440,9399.921875,5872.413574
37442,9399.280273,5880.568359
37444,9405.889648,5885.163086
37446,9405.889648,5880.600586
37448,9417.737305,5887.129883
37450,9413.302734,5889.811523
37452,9408.079102,5887.508301
37454,9402.585938,5889.314453
37456,9405.674805,5892.698242
37458,9440.18457,5890.998047
37460,9440.18457,5899.12793
37462,9428.199219,5892.922363
37464,9425.881836,5896.875977
37466,9425.881836,5909.625977
37468,9430.267578,5904.483398
37470,9411.511719,5916.623047
37472,9425.050781,5916.939941
37474,9430.548828,5910.366211
37476,9430.548828,5912.335449
37478,9421.012695,5917.133301
37480,9414.013672,5918.736328
37482,9414.013672,5921.623047
37484,9408.981445,5918.744141
37486,9408.981445,5919.352539
37488,9405.019531,5925.481445
37490,9397.496094,5929.773438
37492,9397.496094,5931.836914
37494,9395.728516,5935.930664
37496,9395.396484,5935.087891
37498,9409.404297,5924.804688
37500,9409.404297,5925.685547
37502,9413.931641,5921.548828
37504,9407.28418,5926.206055
37506,9401.663086,5926.651367
37508,9405.472656,5911.199219
37510,9411.352539,5912.833984
37512,9409.646484,5912.590332
37514,9413.223633,5926.827637
37516,9416.427734,5923.437012
37518,9416.427734,5929.563477
37520,9431.229492,5931.849609
37522,9442.248047,5930.04834
37524,9452.81543,5922.533203
37526,9439.583984,5918.005859
37528,9439.18457,5915.719727
37530,9439.792969,5918.758789
37532,9439.595703,5914.836914
37534,9424.533203,5928.697266
37536,9430.960938,5929.206543
37538,9421.276367,5923.557617
37540,9421.276367,5926.147949
37542,9413.183594,5928.761719
37544,9422.37793,5931.444336
37546,9410.914063,5925.274414
37548,9410.914063,5924.005371
37550,9411.111328,5924.068359
37552,9411.111328,5926.632324
37554,9405.006836,5936.254395
37556,9415.927734,5940.402344
37558,9415.927734,5937.132813
37560,9425.314453,5936.220703
37562,9420.807617,5938.511719
37564,9410.889648,5939.783691
37566,9413.008789,5941.943848
37568,9414.097656,5939.807129
37570,9413.196289,5936.917969
37572,9418.777344,5944.580566
37574,9415.769531,5939.74707
37576,9428.746094,5938.230957
37578,9419.206055,5936.732422
37580,9412.576172,5940.427734
37582,9420.720703,5940.958008
37584,9419.87793,5950.967773
37586,9424.005859,5947.99707
37588,9424.005859,5937.891113
37590,9393.324219,5937.973633
37592,9371.404297,5945.773438
37594,9371.404297,5946.681641
37596,9363.722656,5950.050781
37598,9367.46582,5945.187012
37600,9363.168945,5930.306641
37602,9363.035156,5929.506836
37604,9363.035156,5929.373047
37606,9343.742188,5943.493652
37608,9343.742188,5931.863281
37610,9344.726563,5933.362305
37612,9343.881836,5933.362305
37614,9346.753906,5931.044434
37616,9335.986328,5943.49707
37618,9335.986328,5944.40625
37620,9342.774414,5939.069336
37622,9348.839844,5932.915039
37624,9350.944336,5931.570313
37626,9345.350586,5932.481934
37628,9345.350586,5928.401367
37630,9343.287109,5934.375
37632,9343.287109,5939.361816
37634,9325.904297,5933.274414
37636,9325.904297,5936.836426
37638,9327.607422,5934.146484
37640,9327.607422,5929.595703
37642,9334.263672,5940.387695
37644,9332.348633,5933.920898
37646,9328.898438,5925.416016
37648,9328.898438,5925.505859
37650,9326.831055,5944.525391
37652,9334.245117,5926.135742
37654,9334.245117,5911.11084
37656,9336,5913.859375
37658,9341.097656,5922.347656
37660,9342.525391,5919.326172
37662,9346.105469,5921.046875
37664,9346.105469,5913.811523
37666,9340.673828,5922.975586
37668,9330.007813,5926.950195
37670,9330.007813,5932.509277
37672,9343.253906,5934.275391
37674,9367.432617,5940.407227
37676,9367.432617,5933.014648
37678,9377.417969,5922.043945
37680,9395.569336,5925.424805
37682,9395.569336,5928.708008
37684,9413.308594,5924.5625
37686,9413.308594,5933.268555
37688,9421.832031,5931.043945
37690,9423.015625,5930.242188
37692,9423.015625,5936.12207
37694,9437.961914,5935.942871
37696,9439.47168,5931.180176
37698,9439.47168,5937.676758
37700,9436.134766,5930.079102
37702,9432.494141,5934.322266
37704,9422.697266,5939.999023
37706,9422.697266,5942.391602
37708,9414.279297,5933.15625
37710,9414.279297,5934.09668
37712,9410.195313,5931.232422
37714,9417.039063,5940.47168
37716,9426.388672,5929.458008
37718,9426.388672,5928.246582
37720,9423.390625,5929.157227
37722,9430.714844,5931.907227
37724,9435.152344,5953.018555
37726,9437.814453,5946.428711
37728,9437.814453,5940.768555
37730,9437.510742,5946.876953
37732,9438.651367,5948.258789
37734,9460.15332,5939.859375
37736,9460.15332,5942.745117
37738,9452.135742,5933.966797
37740,9456.856445,5934.890625
37742,9456.856445,5940.786621
37744,9470.058594,5943.525391
37746,9470.058594,5941.800293
37748,9476.654297,5936.378906
37750,9476.654297,5934.954102
37752,9489.933594,5942.112305
37754,9469.795898,5946.405273
37756,9446.568359,5944.478516
37758,9446.568359,5953.65625
37760,9434.375,5950.241211
37762,9406.245117,5955.118652
37764,9408.817383,5957.379883
37766,9408.817383,5956.852539
37768,9389.626953,5951.48584
37770,9389.626953,5948.676758
37772,9388.678711,5934.029785
37774,9407.928711,5939.303711
37776,9396.515625,5937.598145
37778,9396.515625,5938.217285
37780,9408.916016,5939.398926
37782,9410.003906,5940.081055
37784,9417.80957,5937.137207
37786,9428.617188,5933.728027
37788,9427.392578,5938.155273
37790,9428.25293,5931.030273
37792,9428.25293,5936.240234
37794,9418.925781,5936.240234
37796,9416.304688,5946.284668
37798,9416.304688,5943.959961
37800,9411.739258,5944.547363
37802,9417.422852,5942.568359
37804,9437.673828,5940.778809
37806,9437.673828,5939.472168
37808,9417.78125,5936.492676
37810,9422.202148,5946.900391
37812,9418.650391,5938.020508
37814,9437.724609,5941.131836
37816,9439.169922,5952.132324
37818,9427.831055,5955.405273
37820,9432.581055,5942.90625
37822,9432.581055,5953.115234
37824,9431.22168,5952.263672
37826,9431.22168,5945.201172
37828,9416.470703,5948.007813
37830,9414.196289,5948.683105
37832,9414.196289,5946.221191
37834,9424.470703,5930.242188
37836,9423.945313,5938.323242
37838,9421.320313,5939.603516
37840,9429.050781,5928.075195
37842,9438.541016,5921.884766
37844,9446.44043,5933.703125
37846,9438.0625,5939.432617
37848,9448.379883,5937.699219
37850,9448.379883,5938.658203
37852,9440.538086,5943.018555
37854,9434.189453,5933.815918
37856,9434.189453,5925.791992
37858,9421.144531,5943.097656
37860,9422.490234,5943.5
37862,9428.351563,5944.52002
37864,9416.227539,5947.866699
37866,9419.676758,5947.750977
37868,9422.416992,5947.893555
37870,9422.775391,5954.073242
37872,9419.882813,5951.786621
37874,9419.882813,5940.88623
37876,9420.212891,5944.698242
37878,9424.433594,5945.579102
37880,9416.751953,5964.616211
37882,9416.751953,5974.441406
37884,9413.489258,5962.426758
37886,9426.511719,5957.998535
37888,9426.511719,5951.863281
37890,9419.99707,5955.583496
37892,9386.162109,5954.195313
37894,9388.81543,5944.108398
37896,9388.81543,5949.446289
37898,9370.041992,5947.179199
37900,9374.759766,5949.69043
37902,9368.008789,5948.522949
37904,9368.008789,5944.829102
37906,9369.069336,5943.183594
37908,9369.069336,5943.981445
37910,9366.880859,5951.703125
37912,9364.783203,5952.916016
37914,9370.46582,5951.746094
37916,9361.344727,5953.398438
37918,9361.344727,5936.300293
37920,9361.74707,5936.398438
37922,9361.74707,5945.465332
37924,9357.763672,5951.571289
37926,9364.3125,5954.621094
37928,9364.3125,5952.077148
37930,9360.916016,5950.212402
37932,9363.386719,5945.492188
37934,9363.386719,5946.125
37936,9353.914063,5948.603027
37938,9358.069336,5949.517578
37940,9358.069336,5961.108398
37942,9351.169922,5969.239258
37944,9352.582031,5953.838867
37946,9360.536133,5940.060547
37948,9364.693359,5919.806641
37950,9349.871094,5910.547852
37952,9340.37207,5923.654297
37954,9343.650391,5921.17334
37956,9343.650391,5900.765137
37958,9347.938477,5883.204102
37960,9348.235352,5885.428223
37962,9348.235352,5883.141602
37964,9342.259766,5875.510742
37966,9337.014648,5884.44873
37968,9337.014648,5888.224609
37970,9344.875,5895.999512
37972,9365.255859,5892.664063
37974,9360.595703,5898.183105
37976,9368.837891,5893.523438
37978,9368.837891,5863.680664
37980,9360.083984,5871.143066
37982,9359.50293,5865.512695
37984,9358.488281,5864.626953
37986,9358.592773,5860.929688
37988,9358.592773,5868.022461
37990,9354.898438,5877.874023
37992,9365.457031,5879.491211
37994,9365.457031,5888.351563
37996,9363.235352,5890.231934
37998,9363.235352,5894.99707
38000,9364.873047,5910.422852
38002,9353.603516,5904.464844
38004,9339.481445,5919.166016
38006,9345.574219,5926.014648
38008,9341.374023,5925.173828
38010,9339.591797,5931.887207
38012,9339.591797,5931.80127
38014,9336.726563,5927.123047
38016,9336.726563,5926.838379
38018,9332.003906,5926.235352
38020,9345.556641,5926.483398
38022,9343.246094,5923.75293
38024,9352.168945,5914.088379
38026,9346.936523,5930.320801
38028,9344.445313,5930.666504
38030,9332.582031,5935.185547
38032,9333.530273,5944.542969
38034,9330.088867,5933.992188
38036,9330.088867,5927.732422
38038,9363.639648,5925.726563
38040,9358.40332,5929.213867
38042,9361.587891,5925.929199
38044,9360.661133,5920.789063
38046,9363.691406,5925.039063
38048,9360.720703,5940.410645
38050,9359.637695,5932.641113
38052,9353.103516,5936.208984
38054,9353.103516,5944.060059
38056,9362.414063,5945.102539
38058,9358.030273,5941.046387
38060,9362.907227,5945.285156
38062,9358.007813,5919.116211
38064,9358.007813,5916.955566
38066,9358.09082,5921.170898
38068,9372.868164,5917.443359
38070,9361.583984,5921.426758
38072,9361.583984,5930.072266
38074,9347.986328,5943.194336
38076,9347.986328,5944.430664
38078,9325.670898,5942.106934
38080,9316.269531,5944.946289
38082,9310.394531,5942.797852
38084,9324.992188,5928.355469
38086,9323.225586,5927.697266
38088,9315.253906,5927.952148
38090,9315.253906,5932.112305
38092,9318.203125,5927.27832
38094,9326.524414,5935.26123
38096,9330.853516,5939.541992
38098,9330.853516,5936.637695
38100,9330.712891,5935.695801
38102,9336.777344,5932.550781
38104,9322.381836,5930.882813
38106,9334.56543,5930.717773
38108,9332.458984,5914.572266
38110,9325.02832,5919.415527
38112,9324.738281,5919.466309
38114,9328.058594,5924.264648
38116,9333.242188,5922.780273
38118,9333.876953,5931.666504
38120,9333.876953,5922.132324
38122,9330.224609,5931.798828
38124,9330.224609,5919.178711
38126,9317.251953,5923.572266
38128,9316.404297,5931.927246
38130,9316.404297,5932.032227
38132,9297.366211,5952.900391
38134,9297.366211,5942.874512
38136,9287.188477,5938.529297
38138,9283.266602,5933.725586
38140,9283.266602,5935.145508
38142,9278.791016,5925.341797
38144,9279.901367,5934.294922
38146,9258.666992,5952.789551
38148,9258.666992,5952.978027
38150,9258.217773,5948.452148
38152,9247.786133,5947.683594
38154,9253.044922,5952.683105
38156,9236.206055,5950.550781
38158,9234.126953,5960.677246
38160,9234.126953,5960.791016
38162,9236.366211,5953.547363
38164,9211.201172,5957.941406
38166,9204.838867,5954.266602
38168,9204.838867,5909.113281
38170,9203.650391,5913.710938
38172,9201.584961,5899.496582
38174,9201.584961,5873.355469
38176,9205.420898,5871.577148
38178,9202.795898,5870.039063
38180,9203.257813,5856.5625
38182,9203.257813,5853.486816
38184,9200.443359,5866.205078
38186,9200.443359,5877.289063
38188,9198.339844,5883.461914
38190,9198.339844,5878.625
38192,9198.113281,5872.404297
38194,9201.03125,5872.619141
38196,9197.451172,5872.739258
38198,9195.708984,5877.535645
38200,9190.479492,5881.78418
38202,9190.479492,5885.661133
38204,9187.999023,5877.456055
38206,9203.202148,5866.193359
38208,9203.202148,5859.169434
38210,9197.628906,5829.953125
38212,9204.90332,5818.415039
38214,9204.582031,5827.842773
38216,9185.397461,5819.261719
38218,9195.810547,5820.05957
38220,9195.810547,5816.256836
38222,9193.485352,5826.134277
38224,9184.806641,5834.577148
38226,9192.824219,5828.19043
38228,9190.273438,5835.777832
38230,9190.273438,5829.510742
38232,9181.369141,5829.740234
38234,9181.369141,5824.515625
38236,9185.152344,5828.014648
38238,9169.354492,5824.388184
38240,9172.149414,5825.098145
38242,9160.959961,5826.855469
38244,9174.988281,5836.573242
38246,9175.339844,5833.625977
38248,9196.902344,5835.97998
38250,9223.730469,5837.158203
38252,9223.730469,5830.550781
38254,9229.102539,5813.03418
38256,9231.115234,5829.398438
38258,9240.197266,5830.479004
38260,9237.09082,5829.152344
38262,9237.09082,5833.791992
38264,9227.628906,5836.340332
38266,9233.669922,5835.250977
38268,9240.421875,5830.605469
38270,9240.421875,5826.705078
38272,9243.255859,5830.916504
38274,9243.255859,5825.057617
38276,9238.524414,5842.061523
38278,9242.876953,5826.28418
38280,9253.046875,5822.854492
38282,9247.085938,5820.697754
38284,9256.754883,5820.697754
38286,9256.754883,5812.130859
38288,9256.322266,5819.329102
38290,9253.582031,5823.149414
38292,9257.438477,5817.552734
38294,9257.438477,5817.131348
38296,9259.585938,5804.027344
38298,9249.151367,5811.811523
38300,9249.151367,5800.764648
38302,9237.135742,5800.603027
38304,9237.135742,5817.206543
38306,9241.679688,5834.4375
38308,9243.196289,5839.436523
38310,9244.666016,5847.087891
38312,9244.666016,5844.675781
38314,9247.617188,5837.779297
38316,9243.091797,5842.000977
38318,9243.091797,5842.24707
38320,9260.641602,5841.401367
38322,9259.030273,5850.639648
38324,9259.030273,5841.212891
38326,9269.105469,5832.826172
38328,9271.138672,5844.805664
38330,9276.813477,5858.700195
38332,9276.813477,5852.464844
38334,9276.254883,5851.004883
38336,9276.254883,5858.101563
38338,9286.865234,5845.871582
38340,9296.608398,5848.939453
38342,9290.419922,5853.876465
38344,9290.419922,5856.553223
38346,9287.270508,5861.611816
38348,9287.270508,5867.598145
38350,9299.587891,5860.605957
38352,9299.230469,5864.810547
38354,9298.71582,5866.020508
38356,9298.71582,5874.757813
38358,9294.913086,5882.19873
38360,9279.875,5885.322754
38362,9278.303711,5887.884766
38364,9277.429688,5873.708008
38366,9280.396484,5871.621094
38368,9280.396484,5864.21875
38370,9283.794922,5874.485352
38372,9283.794922,5874.977539
38374,9301.821289,5866.364258
38376,9290.667969,5880.984375
38378,9281.310547,5876.962891
38380,9281.310547,5863.497559
38382,9285.237305,5868.638672
38384,9290.43457,5859.44043
38386,9284.200195,5859.44043
38388,9282.686523,5858.204102
38390,9282.686523,5871.15332
38392,9279.810547,5867.524414
38394,9279.810547,5866.67334
38396,9314.801758,5856.543945
38398,9314.801758,5864.213867
38400,9290.242188,5867.217773
38402,9285.941406,5875.740234
38404,9297.335938,5872.015625
38406,9297.335938,5874.132324
38408,9282.114258,5874.894531
38410,9277.607422,5871.097656
38412,9278.678711,5875.930664
38414,9278.678711,5877.41748
38416,9281.683594,5873.742188
38418,9281.683594,5877.271484
38420,9283.594727,5859.987305
38422,9287.501953,5867.278809
38424,9286.830078,5870.21582
38426,9280.996094,5870.275391
38428,9276.354492,5860.624023
38430,9290.888672,5860.624023
38432,9306.688477,5865.089844
38434,9306.688477,5873.882813
38436,9328.34082,5867.361328
38438,9328.34082,5870.633789
38440,9341.076172,5871.091309
38442,9365.634766,5871.922852
38444,9365.634766,5864.28125
38446,9366.908203,5866.677734
38448,9354.243164,5864.796875
38450,9354.243164,5861.228027
38452,9361.302734,5851.353516
38454,9352.94043,5851.161133
38456,9363.553711,5861.448242
38458,9364.382813,5861.782227
38460,9364.382813,5867.725586
38462,9349.953125,5867.086426
38464,9359.958984,5862.376953
38466,9370.900391,5848.75293
38468,9370.900391,5852.790527
38470,9362.702148,5860.320313
38472,9352.224609,5860.046875
38474,9356.648438,5860.477051
38476,9356.648438,5856.164063
38478,9357.042969,5856.031738
38480,9368.433594,5853.980469
38482,9350.584961,5856.172852
38484,9350.584961,5856.883301
38486,9355.488281,5848.805664
38488,9367.232422,5854.891602
38490,9378.770508,5848.877441
38492,9378.770508,5862.307617
38494,9375.750977,5858.264648
38496,9368.638672,5861.567383
38498,9357.40332,5853.714844
38500,9357.40332,5862.318359
38502,9359.458008,5866.254395
38504,9372.939453,5861.85498
38506,9372.939453,5861.195313
38508,9375.748047,5866.228027
38510,9367.253906,5859.091797
38512,9367.253906,5851.155273
38514,9359.515625,5857.680664
38516,9365.711914,5867.992188
38518,9365.711914,5870.084473
38520,9369.210938,5861.310059
38522,9372.445313,5861.932617
38524,9371.598633,5863.438477
38526,9370.774414,5865.179688
38528,9379.157227,5863.947266
38530,9381.530273,5866.540039
38532,9381.530273,5846.246094
38534,9359.908203,5850.523438
38536,9359.908203,5856.195801
38538,9372.688477,5854.895996
38540,9370.181641,5871.019531
38542,9375.990234,5862.918945
38544,9360.095703,5862.480469
38546,9360.095703,5865.348633
38548,9367.859375,5872.42627
38550,9358.251953,5871.169434
38552,9358.251953,5866.346191
38554,9361.833984,5864.530273
38556,9361.833984,5865.169922
38558,9366.927734,5861.142578
38560,9363.541016,5862.670898
38562,9363.541016,5855.802734
38564,9365.259766,5856.183594
38566,9365.761719,5861.023438
38568,9357.819336,5864.666016
38570,9357.819336,5861.206543
38572,9359.724609,5863.104004
38574,9358.921875,5864.958008
38576,9358.921875,5857.435547
38578,9365.689453,5857.07373
38580,9367.039063,5856.80957
38582,9364.912109,5857.920898
38584,9373.314453,5859.1875
38586,9361.209961,5860.945313
38588,9361.209961,5857.09082
38590,9363.292969,5866.449219
38592,9363.292969,5872.073242
38594,9365.655273,5871.581543
38596,9355.240234,5860.888672
38598,9361.831055,5859.972656
38600,9374.865234,5864.553223
38602,9368.144531,5863.990723
38604,9368.144531,5862.108887
38606,9363.30957,5857.932617
38608,9363.30957,5862.602539
38610,9355.990234,5852.682617
38612,9355.990234,5855.050781
38614,9358.231445,5862.636719
38616,9358.231445,5862.636719
38618,9356.489258,5864.828125
38620,9362.570313,5868.866211
38622,9357.959961,5866.686523
38624,9359.357422,5875.728516
38626,9367.548828,5874.174805
38628,9360.311523,5873.041016
38630,9362.914063,5859.569336
38632,9355.344727,5861.637207
38634,9354.239258,5872.749023
38636,9345.012695,5863.784668
38638,9345.012695,5866.587891
38640,9368.943359,5865.252441
38642,9368.943359,5864.544922
38644,9359.070313,5872.347656
38646,9361.657227,5882.912598
38648,9361.657227,5888.397461
38650,9358.967773,5920.689453
38652,9367.050781,5920.760742
38654,9372.464844,5922.191406
38656,9364.456055,5920.644531
38658,9373.306641,5919.904297
38660,9373.306641,5929.611328
38662,9368.231445,5929.098633
38664,9369.473633,5945.909668
38666,9370.366211,5949.167969
38668,9371.299805,5944.93457
38670,9371.025391,5940.459961
38672,9371.025391,5946.000488
38674,9347.287109,5952.061035
38676,9365.773438,5941.920898
38678,9365.773438,5943.205078
38680,9364.246094,5952.47168
38682,9358.539063,5949.295898
38684,9358.539063,5947.284668
38686,9360.142578,5955.734375
38688,9368.884766,5946.94043
38690,9365.508789,5941.15918
38692,9365.508789,5945.468262
38694,9353.019531,5948.074219
38696,9366.474609,5941.929688
38698,9366.474609,5949.217773
38700,9375.392578,5944.65625
38702,9375.392578,5942.446289
38704,9383.075195,5943.599609
38706,9383.075195,5948.375977
38708,9374.665039,5953.60791
38710,9373.556641,5957.611328
38712,9376.485352,5952.044434
38714,9376.485352,5940.547852
38716,9371.485352,5939.15332
38718,9371.485352,5937.981934
38720,9364.631836,5937.855469
38722,9364.631836,5926.306641
38724,9357.46582,5917.028809
38726,9365.941406,5908.452637
38728,9362.380859,5917.294434
38730,9363.851563,5918.834961
38732,9355.977539,5912.372559
38734,9360.523438,5902.652344
38736,9359.458984,5893.769531
38738,9359.954102,5889.399414
38740,9359.954102,5898.811035
38742,9358.554688,5886.30957
38744,9355.316406,5878.770996
38746,9353.926758,5878.770996
38748,9354.765625,5884.006836
38750,9354.765625,5892.329102
38752,9354.84375,5888.345703
38754,9349.870117,5877.88916
38756,9363.135742,5876.287598
38758,9368.115234,5879.110352
38760,9353.722656,5878.756836
38762,9353.722656,5881.725586
38764,9355.379883,5876.387695
38766,9360.40332,5875.544434
38768,9353.476563,5886.274414
38770,9353.476563,5884.793945
38772,9349.166992,5883.332031
38774,9352.375977,5881.763672
38776,9352.375977,5893.0625
38778,9361.271484,5883.470215
38780,9359.655273,5880.083008
38782,9356.306641,5891.607422
38784,9349.150391,5893.711914
38786,9349.150391,5895.430664
38788,9355.634766,5898.228516
38790,9362.373047,5902.967773
38792,9367.818359,5898.458984
38794,9360.241211,5895.475098
38796,9357.097656,5891.376465
38798,9346.828125,5906.945313
38800,9346.828125,5904.172852
38802,9352.080078,5909.370117
38804,9352.080078,5928.479004
38806,9373.938477,5921.548828
38808,9385.806641,5924.62793
38810,9367.822266,5923.823242
38812,9374.201172,5932.046387
38814,9374.201172,5939.355957
38816,9365.654297,5943.783203
38818,9365.654297,5937.943359
38820,9351.245117,5936.368652
38822,9357.489258,5936.671875
38824,9362.71582,5944.771484
38826,9358.466797,5951.333008
38828,9358.466797,5939.269531
38830,9365.148438,5937.952148
38832,9366.295898,5943.318359
38834,9366.295898,5944.754395
38836,9363.019531,5953.972168
38838,9357.314453,5956.11084
38840,9357.314453,5957.388672
38842,9371.664063,5916.894531
38844,9363.979492,5922.981934
38846,9375.466797,5902.12207
38848,9352.330078,5893.020508
38850,9356.039063,5897.291992
38852,9356.039063,5897.143555
38854,9375.296875,5899.802246
38856,9368.990234,5896.229004
38858,9368.990234,5893.140625
38860,9388.167969,5888.508301
38862,9389.873047,5887.624512
38864,9391.233398,5886.043945
38866,9396.363281,5887.224121
38868,9396.363281,5892.825195
38870,9392.816406,5879.628906
38872,9392.816406,5877.347656
38874,9391.28125,5874.313477
38876,9389.882813,5877.741211
38878,9389.935547,5871.372559
38880,9396.076172,5866.323242
38882,9382.734375,5868.62793
38884,9382.734375,5865.080078
38886,9390.114258,5881.474121
38888,9390.114258,5884.216797
38890,9407.319336,5913.104492
38892,9411.282227,5935.014648
38894,9405.248047,5936.836914
38896,9404.373047,5941.222656
38898,9404.373047,5936.43457
38900,9395.382813,5937.612793
38902,9392.501953,5925.586914
38904,9414.576172,5926.645508
38906,9413.374023,5926.645508
38908,9421.132813,5935.968262
38910,9423.480469,5943.586426
38912,9423.480469,5946.344727
38914,9410.158203,5963.772461
38916,9410.158203,5956.192383
38918,9428.925781,5948.123535
38920,9428.925781,5945.558594
38922,9424.730469,5945.896484
38924,9424.730469,5957.248047
38926,9426.879883,5948.887695
38928,9426.879883,5956.277344
38930,9429.782227,5955.746094
38932,9425.59668,5948.043945
38934,9422.816406,5949.730469
38936,9417.939453,5944.408203
38938,9410.895508,5948.476563
38940,9410.895508,5950.833984
38942,9424.681641,5940.133789
38944,9420.043945,5930.700684
38946,9424.585938,5918.999512
38948,9424.585938,5888.496582
38950,9425.633789,5871.874512
38952,9425.633789,5880.550781
38954,9431.378906,5873.463867
38956,9436.69043,5871.97168
38958,9437.296875,5872.873047
38960,9423.235352,5883.859863
38962,9423.235352,5875.739258
38964,9424.817383,5877.233398
38966,9424.817383,5876.507813
38968,9425.257813,5878.256836
38970,9425.257813,5880.31543
38972,9431.063477,5887.615234
38974,9441.899414,5893.917969
38976,9447.539063,5882.866211
38978,9447.539063,5874.297852
38980,9458.799805,5871.540039
38982,9469.779297,5874.634766
38984,9469.779297,5868.163574
38986,9473.384766,5863.570801
38988,9473.384766,5866.991211
38990,9473.472656,5864.696289
38992,9473.472656,5872.62207
38994,9473.296875,5863.643555
38996,9473.296875,5864.628906
38998,9465.058594,5876.675781
39000,9465.058594,5872.164063
39002,9461.529297,5873.875977
39004,9474.62793,5875.673828
39006,9475.078125,5895.414063
39008,9475.078125,5890.563477
39010,9468.25,5915.256836
39012,9468.341797,5935.089844
39014,9473.189453,5943.425781
39016,9473.189453,5945.638672
39018,9475.297852,5948.416016
39020,9469.495117,5956.777344
39022,9473.998047,5948.083984
39024,9474.285156,5952.382324
39026,9474.285156,5950.760254
39028,9476.287109,5948.57666
39030,9481.761719,5943.48291
39032,9475.935547,5940.641602
39034,9475.935547,5960.09668
39036,9479.03418,5956.546875
39038,9481.103516,5953.315918
39040,9489.276367,5943.825195
39042,9507.037109,5941.667969
39044,9493.292969,5959.382813
39046,9494.761719,5962.884766
39048,9494.761719,5959.99707
39050,9504.640625,5955.75293
39052,9502.449219,5955.179688
39054,9502.449219,5957.169922
39056,9496.039063,5971.436523
39058,9503.958984,5951.128906
39060,9496.290039,5926.316406
39062,9498.74707,5918.835938
39064,9512.140625,5888.567383
39066,9512.140625,5884.327148
39068,9509.239258,5889.836914
39070,9507.647461,5893.864746
39072,9506.960938,5890.559082
39074,9509.944336,5882.903809
39076,9509.794922,5880.867188
39078,9508.507813,5879.507813
39080,9508.507813,5868.359863
39082,9490.992188,5872.540039
39084,9513.772461,5873.26416
39086,9513.772461,5880.045898
39088,9500.851563,5883.164063
39090,9500.198242,5883.899414
39092,9500.198242,5874.816406
39094,9502.886719,5866.052734
39096,9510.410156,5869.27002
39098,9520.461914,5869.617188
39100,9529.993164,5864.579102
39102,9529.993164,5854.824219
39104,9520.796875,5865.177246
39106,9508.042969,5875.612305
39108,9508.447266,5860.896973
39110,9519.634766,5863.380859
39112,9508.233398,5861.671875
39114,9522.102539,5869.04541
39116,9530.111328,5868.308594
39118,9530.111328,5869.450684
39120,9533.474609,5866.03125
39122,9533.474609,5864.605469
39124,9528.290039,5856.467285
39126,9530.425781,5864.546875
39128,9522.935547,5849.926758
39130,9524.720703,5850.205078
39132,9524.720703,5826.69043
39134,9530.362305,5809.591797
39136,9538.830078,5819.033691
39138,9531.117188,5816.174805
39140,9531.117188,5810.197754
39142,9525.910156,5796.083496
39144,9534.109375,5805.491211
39146,9531.786133,5809.367188
39148,9514.072266,5818.465332
39150,9521.335938,5825.685547
39152,9511.483398,5823.81543
39154,9511.483398,5818.875977
39156,9531.191406,5816.311035
39158,9525.990234,5811.176758
39160,9519.023438,5809.18457
39162,9523.984375,5808.038086
39164,9523.984375,5824.93457
39166,9512.741211,5824.842773
39168,9518.741211,5824.928711
39170,9517.270508,5821.13916
39172,9518.396484,5822.047852
39174,9518.396484,5828.097656
39176,9512.816406,5820.560059
39178,9512.816406,5825.231445
39180,9509.067383,5822.161133
39182,9506.962891,5815.028809
39184,9506.962891,5814.523438
39186,9491.768555,5802.798828
39188,9478.907227,5792.831055
39190,9472.435547,5800.46875
39192,9472.435547,5796.501953
39194,9476.828125,5794.447266
39196,9477.145508,5792.803711
39198,9472.516602,5787.53125
39200,9472.516602,5790.183594
39202,9471.556641,5789.464844
39204,9472.750977,5783.565918
39206,9473.650391,5787.682617
39208,9487.575195,5801.799805
39210,9483.164063,5807.654297
39212,9483.164063,5807.383789
39214,9482.533203,5789.76709
39216,9482.533203,5789.494141
39218,9469.604492,5815.75293
39220,9469.211914,5863.696289
39222,9461.311523,5854.773438
39224,9461.311523,5845.158203
39226,9424.166016,5845.571289
39228,9432.620117,5849.614746
39230,9437.588867,5857.821289
39232,9425.987305,5863.991211
39234,9431.296875,5856.477051
39236,9417.765625,5858.736328
39238,9410.632813,5860.023438
39240,9410.632813,5864.693359
39242,9415.725586,5861.591797
39244,9397.916992,5859.404297
39246,9405.337891,5848.567383
39248,9416.787109,5859.76709
39250,9400.786133,5852.268066
39252,9400.786133,5848.15332
